,count,alive,healthy,boroname,nta,nta_name,area (sq-ft),Median Income,Margin of Error,fraction alive,fraction healthy,density
36061029900,262,252,230,Manhattan,MN01,Marble Hill-Inwood,6689148.75634,23661.0,5569,0.961832061069,0.87786259542,3.76729549872e-05
36061030300,228,217,198,Manhattan,MN01,Marble Hill-Inwood,1684912.27013,54718.0,7621,0.951754385965,0.868421052632,0.000128790088272
36061030700,143,140,135,Manhattan,MN01,Marble Hill-Inwood,907309.231838,71250.0,13463,0.979020979021,0.944055944056,0.000154302408801
36061030900,298,289,271,Manhattan,MN01,Marble Hill-Inwood,3282243.14832,27513.0,5524,0.969798657718,0.909395973154,8.80495401896e-05
36061031100,231,217,206,Manhattan,MN99,park-cemetery-etc-Manhattan,7794656.76603,,**,0.939393939394,0.891774891775,2.78395837705e-05
36061031703,339,334,329,Manhattan,MN25,Battery Park City-Lower Manhattan,2571696.23229,182401.0,38378,0.985250737463,0.970501474926,0.000129875370118
36061031704,448,434,416,Manhattan,MN25,Battery Park City-Lower Manhattan,2352286.18233,152692.0,29447,0.96875,0.928571428571,0.000184501360107
36061031900,11,11,11,Manhattan,MN99,park-cemetery-etc-Manhattan,1080130.30184,,**,1.0,1.0,1.01839564923e-05
36005000200,377,376,369,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,5004821.2311,72034.0,13991,0.997347480106,0.978779840849,7.51275585357e-05
36005000400,455,440,419,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,8562150.11049,74836.0,8407,0.967032967033,0.920879120879,5.13889612214e-05
36005001600,523,503,491,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,5221330.06703,32312.0,6859,0.961759082218,0.938814531549,9.63356067405e-05
36005001900,507,476,455,Bronx,BX39,Mott Haven-Port Morris,17964481.0319,37936.0,3771,0.938856015779,0.897435897436,2.64967298056e-05
36005002000,422,408,393,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,4336906.37314,18086.0,3694,0.96682464455,0.931279620853,9.40762757819e-05
36005002300,54,50,50,Bronx,BX39,Mott Haven-Port Morris,1126747.31102,14479.0,1901,0.925925925926,0.925925925926,4.43755219214e-05
36005002400,121,117,115,Bronx,BX99,park-cemetery-etc-Bronx,7658346.43586,,**,0.96694214876,0.95041322314,1.52774493789e-05
36005002500,171,167,165,Bronx,BX39,Mott Haven-Port Morris,1373985.99807,17226.0,6097,0.976608187135,0.964912280702,0.000121544178932
36005002701,70,65,61,Bronx,BX39,Mott Haven-Port Morris,877836.842916,20153.0,5229,0.928571428571,0.871428571429,7.40456504242e-05
36005002702,167,156,150,Bronx,BX39,Mott Haven-Port Morris,1674949.6269,17147.0,7165,0.934131736527,0.898203592814,9.3137129317e-05
36005002800,233,226,224,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,4715453.74368,49529.0,5441,0.969957081545,0.961373390558,4.79275192346e-05
36005003100,91,85,80,Bronx,BX39,Mott Haven-Port Morris,1680016.19896,37250.0,12079,0.934065934066,0.879120879121,5.05947502486e-05
36005003300,192,185,177,Bronx,BX39,Mott Haven-Port Morris,1639977.76271,19923.0,2402,0.963541666667,0.921875,0.000112806407627
36005003500,169,161,160,Bronx,BX39,Mott Haven-Port Morris,1525330.72751,26541.0,7009,0.952662721893,0.94674556213,0.00010555087962
36005003700,27,26,24,Bronx,BX39,Mott Haven-Port Morris,1787327.22694,,,0.962962962963,0.888888888889,1.45468605906e-05
36005003800,111,110,108,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,682166.213878,37685.0,6696,0.990990990991,0.972972972973,0.000161251023229
36005003900,237,221,217,Bronx,BX39,Mott Haven-Port Morris,2325459.03826,25990.0,6323,0.932489451477,0.915611814346,9.50350001286e-05
36005004001,174,172,169,Bronx,BX55,Soundview-Bruckner,1325276.15999,48056.0,6057,0.988505747126,0.971264367816,0.000129784270775
36005004100,222,209,196,Bronx,BX39,Mott Haven-Port Morris,1977775.75956,18636.0,3658,0.941441441441,0.882882882883,0.000105674265138
36005004200,336,327,313,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,5212172.34038,25741.0,7845,0.973214285714,0.931547619048,6.27377566675e-05
36005004300,304,285,274,Bronx,BX39,Mott Haven-Port Morris,2440873.29497,21448.0,3092,0.9375,0.901315789474,0.000116761488844
36005004400,129,129,128,Bronx,BX55,Soundview-Bruckner,2884623.98326,22719.0,2899,1.0,0.992248062016,4.47198666962e-05
36005004600,111,101,98,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,1432044.12516,40950.0,10707,0.90990990991,0.882882882883,7.05285530142e-05
36005004800,159,157,150,Bronx,BX55,Soundview-Bruckner,1568167.54268,30301.0,4692,0.987421383648,0.943396226415,0.000100116853415
36005005001,175,168,167,Bronx,BX55,Soundview-Bruckner,1053604.16403,27456.0,9296,0.96,0.954285714286,0.000159452672774
36005005002,199,189,186,Bronx,BX55,Soundview-Bruckner,1226231.1776,28039.0,5380,0.949748743719,0.934673366834,0.000154130806207
36005005100,306,291,246,Bronx,BX39,Mott Haven-Port Morris,5506769.28493,18633.0,2086,0.950980392157,0.803921568627,5.2844051556e-05
36005005200,188,181,175,Bronx,BX55,Soundview-Bruckner,2009765.33544,17756.0,3843,0.962765957447,0.93085106383,9.00602656481e-05
36005005400,199,191,187,Bronx,BX08,West Farms-Bronx River,2133456.89889,27380.0,6078,0.959798994975,0.939698492462,8.95260645291e-05
36005005600,189,180,176,Bronx,BX08,West Farms-Bronx River,1511686.12974,17771.0,4860,0.952380952381,0.931216931217,0.000119072336816
36005005902,82,78,75,Bronx,BX14,East Concourse-Concourse Village,765109.310385,38542.0,6531,0.951219512195,0.914634146341,0.000101946217281
36005006000,115,103,101,Bronx,BX75,Crotona Park East,3413566.98368,41190.0,4642,0.895652173913,0.878260869565,3.01737157913e-05
36005006100,56,53,52,Bronx,BX14,East Concourse-Concourse Village,2605984.73388,48298.0,9993,0.946428571429,0.928571428571,2.03378014119e-05
36005006200,137,133,132,Bronx,BX08,West Farms-Bronx River,2035611.06883,24480.0,5909,0.970802919708,0.963503649635,6.53366460993e-05
36005006300,928,847,776,Bronx,BX63,West Concourse,11416667.1295,32064.0,4061,0.912715517241,0.836206896552,7.41897780142e-05
36005006400,201,188,180,Bronx,BX08,West Farms-Bronx River,1838857.09406,30726.0,8555,0.935323383085,0.89552238806,0.000102237417256
36005006500,316,294,269,Bronx,BX34,Melrose South-Mott Haven North,2816285.29003,21384.0,5108,0.930379746835,0.851265822785,0.000104392833013
36005006700,197,181,167,Bronx,BX34,Melrose South-Mott Haven North,2277490.19444,21016.0,4709,0.918781725888,0.847715736041,7.94734486418e-05
36005006800,256,248,236,Bronx,BX55,Soundview-Bruckner,1692236.8872,47232.0,11781,0.96875,0.921875,0.000146551586173
36005006900,303,283,263,Bronx,BX34,Melrose South-Mott Haven North,2029126.11687,19741.0,7359,0.93399339934,0.86798679868,0.00013946890617
36005007000,340,336,329,Bronx,BX55,Soundview-Bruckner,2207823.45352,34191.0,7201,0.988235294118,0.967647058824,0.000152186081484
36005007100,247,238,234,Bronx,BX34,Melrose South-Mott Haven North,2841738.52669,38289.0,6810,0.963562753036,0.947368421053,8.37515477813e-05
36005007200,282,269,265,Bronx,BX55,Soundview-Bruckner,2285629.65558,37634.0,8074,0.95390070922,0.939716312057,0.000117691857622
36005007300,224,203,194,Bronx,BX34,Melrose South-Mott Haven North,1507593.0745,18358.0,5706,0.90625,0.866071428571,0.000134651719641
36005007400,245,236,225,Bronx,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2012633.66756,44455.0,7777,0.963265306122,0.918367346939,0.00011725929254
36005007500,372,337,326,Bronx,BX34,Melrose South-Mott Haven North,2458741.0535,25452.0,5317,0.905913978495,0.876344086022,0.000137062013716
36005007600,284,273,258,Bronx,BX08,West Farms-Bronx River,2343060.24207,33465.0,6930,0.961267605634,0.908450704225,0.000116514289773
36005007700,200,192,181,Bronx,BX34,Melrose South-Mott Haven North,1214306.23769,26486.0,7002,0.96,0.905,0.000158114974658
36005007800,493,462,439,Bronx,BX59,Westchester-Unionport,3326684.19746,30437.0,12004,0.937119675456,0.89046653144,0.00013887702366
36005007900,297,269,261,Bronx,BX34,Melrose South-Mott Haven North,2126625.73317,24278.0,9630,0.905723905724,0.878787878788,0.000126491462886
